,id,file,site,strip_id,cloud_cover,Site_ID,src_directory,filenames,Date,ozone_AQI,pm2.5_AQI,AQI,class,pm2.5_class,AQI_class,pm2.5_AQI_class,set
891,71_4003,20200902_181833_77_106e,4003.0,3697242.0,0.06,60714003,county_site,71_4003_20200902_181833_77_106e_3B_Visual_clip.jpg,2020-09-02,179.0,0.0,179.0,2,,Unhealthy,,train
892,71_4003,20190504_184503_52_1065,4003.0,2336004.0,0.0,60714003,county_site,71_4003_20190504_184503_52_1065_3B_Visual_clip.jpg,2019-05-04,100.0,0.0,100.0,1,,Moderate,,train
893,71_4003,20200118_164110_1052,4003.0,3046027.0,0.01,60714003,county_site,71_4003_20200118_164110_1052_3B_Visual_clip.jpg,2020-01-18,40.0,0.0,40.0,0,,Good,,train
894,71_4003,20200430_174439_77_2263,4003.0,3360187.0,0.0,60714003,county_site,71_4003_20200430_174439_77_2263_3B_Visual_clip.jpg,2020-04-30,174.0,0.0,174.0,2,,Unhealthy,,valid
895,71_4003,20200430_181205_101f,4003.0,3359725.0,0.03,60714003,county_site,71_4003_20200430_181205_101f_3B_Visual_clip.jpg,2020-04-30,174.0,0.0,174.0,2,,Unhealthy,,train
896,71_4003,20190908_181116_1004,4003.0,2660779.0,0.01,60714003,county_site,71_4003_20190908_181116_1004_3B_Visual_clip.jpg,2019-09-08,108.0,0.0,108.0,2,,Unhealthy,,train
897,71_4003,20190518_180953_0f15,4003.0,2373010.0,0.03,60714003,county_site,71_4003_20190518_180953_0f15_3B_Visual_clip.jpg,2019-05-18,71.0,0.0,71.0,1,,Moderate,,test
898,71_4003,20180202_175426_1011,4003.0,1135181.0,0.07,60714003,county_site,71_4003_20180202_175426_1011_3B_Visual_clip.jpg,2018-02-02,43.0,0.0,43.0,0,,Good,,train
899,71_4003,20170527_174400_0f34,4003.0,520760.0,0.01,60714003,county_site,71_4003_20170527_174400_0f34_3B_Visual_clip.jpg,2017-05-27,90.0,0.0,90.0,1,,Moderate,,train
900,71_4003,20180803_180041_1033,4003.0,1605608.0,0.0,60714003,county_site,71_4003_20180803_180041_1033_3B_Visual_clip.jpg,2018-08-03,122.0,0.0,122.0,2,,Unhealthy,,valid
901,71_4003,20180129_175457_102e,4003.0,1122763.0,0.02,60714003,county_site,71_4003_20180129_175457_102e_3B_Visual_clip.jpg,2018-01-29,34.0,0.0,34.0,0,,Good,,train
902,71_4003,20180929_175236_0f3b,4003.0,1733160.0,0.01,60714003,county_site,71_4003_20180929_175236_0f3b_3B_Visual_clip.jpg,2018-09-29,32.0,0.0,32.0,0,,Good,,train
903,71_4003,20200427_183607_46_105a,4003.0,3352383.0,0.09,60714003,county_site,71_4003_20200427_183607_46_105a_3B_Visual_clip.jpg,2020-04-27,143.0,0.0,143.0,2,,Unhealthy,,test
904,71_4003,20200104_164239_0f33,4003.0,3000850.0,0.04,60714003,county_site,71_4003_20200104_164239_0f33_3B_Visual_clip.jpg,2020-01-04,40.0,0.0,40.0,0,,Good,,valid
905,71_4003,20200113_183155_04_106e,4003.0,3030327.0,0.06,60714003,county_site,71_4003_20200113_183155_04_106e_3B_Visual_clip.jpg,2020-01-13,42.0,0.0,42.0,0,,Good,,test
906,71_4003,20200812_174820_18_2263,4003.0,3644791.0,0.0,60714003,county_site,71_4003_20200812_174820_18_2263_3B_Visual_clip.jpg,2020-08-12,187.0,0.0,187.0,2,,Unhealthy,,train
907,71_4003,20190528_180804_1039,4003.0,2399615.0,0.03,60714003,county_site,71_4003_20190528_180804_1039_3B_Visual_clip.jpg,2019-05-28,46.0,0.0,46.0,0,,Good,,test
908,71_4003,20200925_174725_41_2223,4003.0,3756931.0,0.01,60714003,county_site,71_4003_20200925_174725_41_2223_3B_Visual_clip.jpg,2020-09-25,156.0,0.0,156.0,2,,Unhealthy,,valid
909,71_4003,20200925_181715_13_1063,4003.0,3757550.0,0.13,60714003,county_site,71_4003_20200925_181715_13_1063_3B_Visual_clip.jpg,2020-09-25,156.0,0.0,156.0,2,,Unhealthy,,train
910,71_4003,20180720_180057_1040,4003.0,1577224.0,0.01,60714003,county_site,71_4003_20180720_180057_1040_3B_Visual_clip.jpg,2018-07-20,105.0,0.0,105.0,2,,Unhealthy,,train
911,71_4003,20190817_181116_1003,4003.0,2607794.0,0.01,60714003,county_site,71_4003_20190817_181116_1003_3B_Visual_clip.jpg,2019-08-17,133.0,0.0,133.0,2,,Unhealthy,,train
912,71_4003,20180918_180234_103d,4003.0,1707519.0,0.0,60714003,county_site,71_4003_20180918_180234_103d_3B_Visual_clip.jpg,2018-09-18,100.0,0.0,100.0,1,,Moderate,,train
913,71_4003,20190728_184156_42_106d,4003.0,2557288.0,0.01,60714003,county_site,71_4003_20190728_184156_42_106d_3B_Visual_clip.jpg,2019-07-28,197.0,0.0,197.0,2,,Unhealthy,,train
914,71_4003,20190120_180605_1015,4003.0,2041517.0,0.09,60714003,county_site,71_4003_20190120_180605_1015_3B_Visual_clip.jpg,2019-01-20,30.0,0.0,30.0,0,,Good,,test
915,71_4003,20170624_174507_103c,4003.0,575926.0,0.01,60714003,county_site,71_4003_20170624_174507_103c_3B_Visual_clip.jpg,2017-06-24,204.0,0.0,204.0,2,,Unhealthy,,test
916,71_4003,20190816_181147_1014,4003.0,2605352.0,0.01,60714003,county_site,71_4003_20190816_181147_1014_3B_Visual_clip.jpg,2019-08-16,159.0,0.0,159.0,2,,Unhealthy,,train
917,71_4003,20200507_174705_49_2277,4003.0,3377644.0,0.0,60714003,county_site,71_4003_20200507_174705_49_2277_3B_Visual_clip.jpg,2020-05-07,212.0,0.0,212.0,2,,Unhealthy,,train
918,71_4003,20200507_183803_22_1059,4003.0,3378346.0,0.13,60714003,county_site,71_4003_20200507_183803_22_1059_3B_Visual_clip.jpg,2020-05-07,212.0,0.0,212.0,2,,Unhealthy,,train
919,71_4003,20180727_175957_0e20,4003.0,1591722.0,0.01,60714003,county_site,71_4003_20180727_175957_0e20_3B_Visual_clip.jpg,2018-07-27,205.0,0.0,205.0,2,,Unhealthy,,valid
920,71_4003,20170318_174721_0e0e,4003.0,438162.0,0.02,60714003,county_site,71_4003_20170318_174721_0e0e_3B_Visual_clip.jpg,2017-03-18,64.0,0.0,64.0,1,,Moderate,,valid
921,71_4003,20190708_181045_100a,4003.0,2504737.0,0.01,60714003,county_site,71_4003_20190708_181045_100a_3B_Visual_clip.jpg,2019-07-08,122.0,0.0,122.0,2,,Unhealthy,,train
922,71_4003,20200219_181034_1005,4003.0,3154815.0,0.02,60714003,county_site,71_4003_20200219_181034_1005_3B_Visual_clip.jpg,2020-02-19,51.0,0.0,51.0,1,,Moderate,,test
923,71_4003,20170405_174054_1038,4003.0,458437.0,0.0,60714003,county_site,71_4003_20170405_174054_1038_3B_Visual_clip.jpg,2017-04-05,97.0,0.0,97.0,1,,Moderate,,test
924,71_4003,20190417_181612_43_1060,4003.0,2292412.0,0.0,60714003,county_site,71_4003_20190417_181612_43_1060_3B_Visual_clip.jpg,2019-04-17,48.0,0.0,48.0,0,,Good,,train
925,71_4003,20200114_183234_23_106a,4003.0,3033588.0,0.09,60714003,county_site,71_4003_20200114_183234_23_106a_3B_Visual_clip.jpg,2020-01-14,39.0,0.0,39.0,0,,Good,,train
926,71_4003,20200114_183239_97_1064,4003.0,3033080.0,0.12,60714003,county_site,71_4003_20200114_183239_97_1064_3B_Visual_clip.jpg,2020-01-14,39.0,0.0,39.0,0,,Good,,train
927,71_4003,20190727_182130_83_1059,4003.0,2554212.0,0.0,60714003,county_site,71_4003_20190727_182130_83_1059_3B_Visual_clip.jpg,2019-07-27,213.0,0.0,213.0,2,,Unhealthy,,train
928,37_4002,20170406_174439_100c,4002.0,459213.0,0.17,60374002,county_site,37_4002_20170406_174439_100c_3B_Visual_clip.jpg,2017-04-06,0.0,44.0,44.0,0,0.0,Good,Good,test
929,37_4002,20181022_180242_0e26,4002.0,1783982.0,0.11,60374002,county_site,37_4002_20181022_180242_0e26_3B_Visual_clip.jpg,2018-10-22,0.0,53.0,53.0,1,1.0,Moderate,Moderate,train
930,37_4002,20190421_182021_13_105f,4002.0,2300829.0,0.14,60374002,county_site,37_4002_20190421_182021_13_105f_3B_Visual_clip.jpg,2019-04-21,0.0,27.0,27.0,0,0.0,Good,Good,valid
931,37_4002,20191114_181701_103e,4002.0,2840686.0,0.12,60374002,county_site,37_4002_20191114_181701_103e_3B_Visual_clip.jpg,2019-11-14,0.0,58.0,58.0,1,1.0,Moderate,Moderate,train
932,37_4002,20180820_211151_0f06,4002.0,1643693.0,0.22,60374002,county_site,37_4002_20180820_211151_0f06_3B_Visual_clip.jpg,2018-08-20,0.0,59.0,59.0,1,1.0,Moderate,Moderate,train
933,37_4002,20200221_183756_96_1061,4002.0,3161884.0,0.23,60374002,county_site,37_4002_20200221_183756_96_1061_3B_Visual_clip.jpg,2020-02-21,0.0,58.0,58.0,1,1.0,Moderate,Moderate,train
934,37_4002,20190316_210615_0f4c,4002.0,2209035.0,0.18,60374002,county_site,37_4002_20190316_210615_0f4c_3B_Visual_clip.jpg,2019-03-16,0.0,28.0,28.0,0,0.0,Good,Good,valid
935,37_4002,20190415_181235_0f12,4002.0,2287710.0,0.23,60374002,county_site,37_4002_20190415_181235_0f12_3B_Visual_clip.jpg,2019-04-15,0.0,38.0,38.0,0,0.0,Good,Good,valid
936,37_4002,20190807_182650_15_1066,4002.0,2582995.0,0.21,60374002,county_site,37_4002_20190807_182650_15_1066_3B_Visual_clip.jpg,2019-08-07,0.0,43.0,43.0,0,0.0,Good,Good,train
937,37_4002,20191102_184019_06_1068,4002.0,2806593.0,0.13,60374002,county_site,37_4002_20191102_184019_06_1068_3B_Visual_clip.jpg,2019-11-02,0.0,64.0,64.0,1,1.0,Moderate,Moderate,valid
938,37_4002,20171103_175538_0f51,4002.0,885907.0,0.18,60374002,county_site,37_4002_20171103_175538_0f51_3B_Visual_clip.jpg,2017-11-03,0.0,21.0,21.0,0,0.0,Good,Good,train
939,37_4002,20170709_174850_100c,4002.0,610743.0,0.14,60374002,county_site,37_4002_20170709_174850_100c_3B_Visual_clip.jpg,2017-07-09,0.0,55.0,55.0,1,1.0,Moderate,Moderate,test
940,37_4002,20190506_184937_69_1063,4002.0,2341725.0,0.2,60374002,county_site,37_4002_20190506_184937_69_1063_3B_Visual_clip.jpg,2019-05-06,0.0,15.0,15.0,0,0.0,Good,Good,train
941,71_4003,20201010_174659_13_2257,,,0.3,60714003,county_site,71_4003_20201010_174659_13_2257_3B_Visual_clip.jpg,2020-10-10,97.0,0.0,97.0,1,,Moderate,,train
942,71_4003,20201010_181503_05_1069,,,0.3,60714003,county_site,71_4003_20201010_181503_05_1069_3B_Visual_clip.jpg,2020-10-10,97.0,0.0,97.0,1,,Moderate,,test
943,71_4003,20200415_183601_39_1066,4003.0,3321267.0,0.11,60714003,county_site,71_4003_20200415_183601_39_1066_3B_Visual_clip.jpg,2020-04-15,80.0,0.0,80.0,1,,Moderate,,train
944,71_4003,20200221_181347_1035,4003.0,3161785.0,0.26,60714003,county_site,71_4003_20200221_181347_1035_3B_Visual_clip.jpg,2020-02-21,51.0,0.0,51.0,1,,Moderate,,test
945,71_4003,20171225_175342_102e,4003.0,1014531.0,0.15,60714003,county_site,71_4003_20171225_175342_102e_3B_Visual_clip.jpg,2017-12-25,39.0,0.0,39.0,0,,Good,,train
946,71_4003,20200324_182728_88_1065,4003.0,3259366.0,0.21,60714003,county_site,71_4003_20200324_182728_88_1065_3B_Visual_clip.jpg,2020-03-24,50.0,0.0,50.0,0,,Good,,train
947,71_4003,20200811_182023_14_106c,4003.0,3643336.0,0.17,60714003,county_site,71_4003_20200811_182023_14_106c_3B_Visual_clip.jpg,2020-08-11,159.0,0.0,159.0,2,,Unhealthy,,train
948,71_4003,20200722_184221_75_105a,4003.0,3592132.0,0.19,60714003,county_site,71_4003_20200722_184221_75_105a_3B_Visual_clip.jpg,2020-07-22,151.0,0.0,151.0,2,,Unhealthy,,valid
949,71_4003,20190825_182311_72_1057,4003.0,2627123.0,0.18,60714003,county_site,71_4003_20190825_182311_72_1057_3B_Visual_clip.jpg,2019-08-25,159.0,0.0,159.0,2,,Unhealthy,,train
950,71_4003,20190901_181330_0f15,4003.0,2643749.0,0.12,60714003,county_site,71_4003_20190901_181330_0f15_3B_Visual_clip.jpg,2019-09-01,195.0,0.0,195.0,2,,Unhealthy,,train
951,71_4003,20200910_184624_73_105d,4003.0,3717039.0,0.2,60714003,county_site,71_4003_20200910_184624_73_105d_3B_Visual_clip.jpg,2020-09-10,58.0,0.0,58.0,1,,Moderate,,train
952,71_4003,20201003_184555_04_105e,,,0.3,60714003,county_site,71_4003_20201003_184555_04_105e_3B_Visual_clip.jpg,2020-10-03,204.0,0.0,204.0,2,,Unhealthy,,valid
953,71_4003,20200703_184224_10_1066,4003.0,3538624.0,0.19,60714003,county_site,71_4003_20200703_184224_10_1066_3B_Visual_clip.jpg,2020-07-03,108.0,0.0,108.0,2,,Unhealthy,,train
954,71_4003,20200813_182835_90_105c,4003.0,3647702.0,0.2,60714003,county_site,71_4003_20200813_182835_90_105c_3B_Visual_clip.jpg,2020-08-13,182.0,0.0,182.0,2,,Unhealthy,,train
955,71_4003,20201007_181722_70_1063,,,0.3,60714003,county_site,71_4003_20201007_181722_70_1063_3B_Visual_clip.jpg,2020-10-07,136.0,0.0,136.0,2,,Unhealthy,,train
956,71_4003,20200710_182653_76_105c,4003.0,3559149.0,0.14,60714003,county_site,71_4003_20200710_182653_76_105c_3B_Visual_clip.jpg,2020-07-10,215.0,0.0,215.0,2,,Unhealthy,,test
957,71_4003,20200618_184111_00_1064,4003.0,3496485.0,0.2,60714003,county_site,71_4003_20200618_184111_00_1064_3B_Visual_clip.jpg,2020-06-18,77.0,0.0,77.0,1,,Moderate,,train
958,71_4003,20190909_182632_95_1057,4003.0,2663883.0,0.16,60714003,county_site,71_4003_20190909_182632_95_1057_3B_Visual_clip.jpg,2019-09-09,150.0,0.0,150.0,2,,Unhealthy,,train
959,71_4003,20190910_182511_54_105e,4003.0,2665803.0,0.27,60714003,county_site,71_4003_20190910_182511_54_105e_3B_Visual_clip.jpg,2019-09-10,105.0,0.0,105.0,2,,Unhealthy,,train
960,71_4003,20190719_170857_0f3c,4003.0,2532391.0,0.18,60714003,county_site,71_4003_20190719_170857_0f3c_3B_Visual_clip.jpg,2019-07-19,101.0,0.0,101.0,2,,Unhealthy,,train
961,71_4003,20200826_181954_82_106b,4003.0,3680507.0,0.14,60714003,county_site,71_4003_20200826_181954_82_106b_3B_Visual_clip.jpg,2020-08-26,136.0,0.0,136.0,2,,Unhealthy,,valid
962,71_4003,20200122_183119_21_1065,4003.0,3060438.0,0.16,60714003,county_site,71_4003_20200122_183119_21_1065_3B_Visual_clip.jpg,2020-01-22,34.0,0.0,34.0,0,,Good,,test
963,71_4003,20181005_175142_0f46,4003.0,1747724.0,0.14,60714003,county_site,71_4003_20181005_175142_0f46_3B_Visual_clip.jpg,2018-10-05,40.0,0.0,40.0,0,,Good,,train
964,71_4003,20200709_182114_53_1067,4003.0,3556097.0,0.17,60714003,county_site,71_4003_20200709_182114_53_1067_3B_Visual_clip.jpg,2020-07-09,177.0,0.0,177.0,2,,Unhealthy,,valid
965,71_4003,20190905_183854_47_106f,4003.0,2654104.0,0.27,60714003,county_site,71_4003_20190905_183854_47_106f_3B_Visual_clip.jpg,2019-09-05,169.0,0.0,169.0,2,,Unhealthy,,train
966,71_4003,20200627_184119_11_105a,4003.0,3521582.0,0.16,60714003,county_site,71_4003_20200627_184119_11_105a_3B_Visual_clip.jpg,2020-06-27,159.0,0.0,159.0,2,,Unhealthy,,test
967,71_4003,20180810_180200_1034,4003.0,1621305.0,0.22,60714003,county_site,71_4003_20180810_180200_1034_3B_Visual_clip.jpg,2018-08-10,87.0,0.0,87.0,1,,Moderate,,test
968,71_4003,20200921_181706_62_1063,4003.0,3746959.0,0.13,60714003,county_site,71_4003_20200921_181706_62_1063_3B_Visual_clip.jpg,2020-09-21,143.0,0.0,143.0,2,,Unhealthy,,train
969,71_4003,20200403_183645_32_1057,4003.0,3287516.0,0.17,60714003,county_site,71_4003_20200403_183645_32_1057_3B_Visual_clip.jpg,2020-04-03,77.0,0.0,77.0,1,,Moderate,,test
970,71_4003,20190925_182758_18_105e,4003.0,2704152.0,0.28,60714003,county_site,71_4003_20190925_182758_18_105e_3B_Visual_clip.jpg,2019-09-25,115.0,0.0,115.0,2,,Unhealthy,,train
971,71_4003,20200130_182950_25_106f,4003.0,3087705.0,0.13,60714003,county_site,71_4003_20200130_182950_25_106f_3B_Visual_clip.jpg,2020-01-30,41.0,0.0,41.0,0,,Good,,test
972,71_4003,20200724_182207_61_1065,4003.0,3597574.0,0.11,60714003,county_site,71_4003_20200724_182207_61_1065_3B_Visual_clip.jpg,2020-07-24,133.0,0.0,133.0,2,,Unhealthy,,valid
973,71_4003,20190818_182603_78_1064,4003.0,2610372.0,0.21,60714003,county_site,71_4003_20190818_182603_78_1064_3B_Visual_clip.jpg,2019-08-18,122.0,0.0,122.0,2,,Unhealthy,,train
974,71_4003,20200325_174327_09_2275,4003.0,3262307.0,0.22,60714003,county_site,71_4003_20200325_174327_09_2275_3B_Visual_clip.jpg,2020-03-25,48.0,0.0,48.0,0,,Good,,test
975,71_4003,20190820_183944_81_106b,4003.0,2615639.0,0.16,60714003,county_site,71_4003_20190820_183944_81_106b_3B_Visual_clip.jpg,2019-08-20,150.0,0.0,150.0,2,,Unhealthy,,train
976,71_4003,20190831_182737_67_105c,4003.0,2641636.0,0.15,60714003,county_site,71_4003_20190831_182737_67_105c_3B_Visual_clip.jpg,2019-08-31,169.0,0.0,169.0,2,,Unhealthy,,train
977,71_4003,20191110_182704_72_1061,4003.0,2828030.0,0.13,60714003,county_site,71_4003_20191110_182704_72_1061_3B_Visual_clip.jpg,2019-11-10,61.0,0.0,61.0,1,,Moderate,,valid
978,71_4003,20200228_182944_61_105c,4003.0,3184259.0,0.23,60714003,county_site,71_4003_20200228_182944_61_105c_3B_Visual_clip.jpg,2020-02-28,46.0,0.0,46.0,0,,Good,,valid
979,71_4003,20190108_180552_1038,4003.0,2006063.0,0.23,60714003,county_site,71_4003_20190108_180552_1038_3B_Visual_clip.jpg,2019-01-08,30.0,0.0,30.0,0,,Good,,train
980,37_1602,20180621_180342_0f28,1602.0,1516007.0,0.18,60371602,county_site,37_1602_20180621_180342_0f28_3B_Visual_clip.jpg,2018-06-21,64.0,0.0,64.0,1,,Moderate,,valid
981,37_1602,20170411_174452_1029,1602.0,463456.0,0.12,60371602,county_site,37_1602_20170411_174452_1029_3B_Visual_clip.jpg,2017-04-11,48.0,0.0,48.0,0,,Good,,train
982,37_1602,20200527_182803_91_1068,1602.0,3435440.0,0.16,60371602,county_site,37_1602_20200527_182803_91_1068_3B_Visual_clip.jpg,2020-05-27,47.0,52.0,52.0,1,1.0,Moderate,Moderate,train
983,37_1602,20191029_183117_00_1066,1602.0,2793029.0,0.14,60371602,county_site,37_1602_20191029_183117_00_1066_3B_Visual_clip.jpg,2019-10-29,44.0,0.0,44.0,0,,Good,,valid
984,37_1602,20200511_183021_11_106d,1602.0,3389097.0,0.21,60371602,county_site,37_1602_20200511_183021_11_106d_3B_Visual_clip.jpg,2020-05-11,51.0,0.0,51.0,1,,Moderate,,train
985,37_1602,20200411_181609_0f4e,1602.0,3309593.0,0.16,60371602,county_site,37_1602_20200411_181609_0f4e_3B_Visual_clip.jpg,2020-04-11,43.0,0.0,43.0,0,,Good,,train
986,37_1602,20200127_183513_12_1067,1602.0,3077749.0,0.13,60371602,county_site,37_1602_20200127_183513_12_1067_3B_Visual_clip.jpg,2020-01-27,26.0,0.0,26.0,0,,Good,,train
987,37_1602,20200127_181653_1013,1602.0,3076942.0,0.29,60371602,county_site,37_1602_20200127_181653_1013_3B_Visual_clip.jpg,2020-01-27,26.0,0.0,26.0,0,,Good,,train
988,37_1602,20190917_183149_23_105c,1602.0,2683677.0,0.11,60371602,county_site,37_1602_20190917_183149_23_105c_3B_Visual_clip.jpg,2019-09-17,44.0,0.0,44.0,0,,Good,,train
989,37_1602,20200728_184255_69_1066,1602.0,3606949.0,0.2,60371602,county_site,37_1602_20200728_184255_69_1066_3B_Visual_clip.jpg,2020-07-28,44.0,0.0,44.0,0,,Good,,test
990,37_1602,20190405_185028_44_106c,1602.0,2260937.0,0.12,60371602,county_site,37_1602_20190405_185028_44_106c_3B_Visual_clip.jpg,2019-04-05,33.0,0.0,33.0,0,,Good,,train
991,37_1602,20200709_184457_43_1057,1602.0,3556196.0,0.18,60371602,county_site,37_1602_20200709_184457_43_1057_3B_Visual_clip.jpg,2020-07-09,80.0,0.0,80.0,1,,Moderate,,test
992,37_1602,20201010_184725_00_105e,,,0.3,60371602,county_site,37_1602_20201010_184725_00_105e_3B_Visual_clip.jpg,2020-10-10,47.0,0.0,47.0,0,,Good,,valid
993,37_1602,20191114_181658_103e,1602.0,2840686.0,0.21,60371602,county_site,37_1602_20191114_181658_103e_3B_Visual_clip.jpg,2019-11-14,31.0,88.0,88.0,1,1.0,Moderate,Moderate,train
994,37_1602,20190902_184231_03_1067,1602.0,2646834.0,0.19,60371602,county_site,37_1602_20190902_184231_03_1067_3B_Visual_clip.jpg,2019-09-02,44.0,0.0,44.0,0,,Good,,train
995,37_1602,20200128_181501_0f17,1602.0,3080445.0,0.12,60371602,county_site,37_1602_20200128_181501_0f17_3B_Visual_clip.jpg,2020-01-28,26.0,45.0,45.0,0,0.0,Good,Good,train
996,37_1602,20191102_184021_12_1068,1602.0,2806593.0,0.13,60371602,county_site,37_1602_20191102_184021_12_1068_3B_Visual_clip.jpg,2019-11-02,33.0,57.0,57.0,1,1.0,Moderate,Moderate,train
997,37_1602,20200524_182934_97_1065,1602.0,3425874.0,0.12,60371602,county_site,37_1602_20200524_182934_97_1065_3B_Visual_clip.jpg,2020-05-24,71.0,58.0,71.0,1,1.0,Moderate,Moderate,valid
998,37_1602,20200607_183016_35_105c,1602.0,3466001.0,0.18,60371602,county_site,37_1602_20200607_183016_35_105c_3B_Visual_clip.jpg,2020-06-07,44.0,0.0,44.0,0,,Good,,train
999,37_1602,20200118_183458_67_105e,1602.0,3046518.0,0.12,60371602,county_site,37_1602_20200118_183458_67_105e_3B_Visual_clip.jpg,2020-01-18,31.0,0.0,31.0,0,,Good,,valid
1000,37_1602,20191124_183344_88_1066,1602.0,2871261.0,0.11,60371602,county_site,37_1602_20191124_183344_88_1066_3B_Visual_clip.jpg,2019-11-24,40.0,0.0,40.0,0,,Good,,train
1001,37_1602,20190912_182942_35_1060,1602.0,2670691.0,0.11,60371602,county_site,37_1602_20190912_182942_35_1060_3B_Visual_clip.jpg,2019-09-12,58.0,52.0,58.0,1,1.0,Moderate,Moderate,valid
1002,37_1602,20191003_182959_87_105c,1602.0,2723384.0,0.1,60371602,county_site,37_1602_20191003_182959_87_105c_3B_Visual_clip.jpg,2019-10-03,58.0,46.0,58.0,1,0.0,Moderate,Good,train
1003,37_1602,20200627_182651_39_1069,1602.0,3521942.0,0.15,60371602,county_site,37_1602_20200627_182651_39_1069_3B_Visual_clip.jpg,2020-06-27,42.0,0.0,42.0,0,,Good,,test
1004,37_1602,20200308_184022_35_1058,1602.0,3211566.0,0.19,60371602,county_site,37_1602_20200308_184022_35_1058_3B_Visual_clip.jpg,2020-03-08,36.0,0.0,36.0,0,,Good,,train
1005,37_1602,20190922_182843_70_1061,1602.0,2696199.0,0.21,60371602,county_site,37_1602_20190922_182843_70_1061_3B_Visual_clip.jpg,2019-09-22,84.0,0.0,84.0,1,,Moderate,,train
1006,37_1602,20191001_184149_33_106a,1602.0,2718916.0,0.14,60371602,county_site,37_1602_20191001_184149_33_106a_3B_Visual_clip.jpg,2019-10-01,45.0,0.0,45.0,0,,Good,,train
1007,37_1602,20180110_175734_102f,1602.0,1059286.0,0.18,60371602,county_site,37_1602_20180110_175734_102f_3B_Visual_clip.jpg,2018-01-10,18.0,0.0,18.0,0,,Good,,valid
1008,37_1602,20191103_183328_44_105d,1602.0,2807639.0,0.1,60371602,county_site,37_1602_20191103_183328_44_105d_3B_Visual_clip.jpg,2019-11-03,71.0,0.0,71.0,1,,Moderate,,train
1009,37_1602,20200924_185043_95_105d,1602.0,3754347.0,0.12,60371602,county_site,37_1602_20200924_185043_95_105d_3B_Visual_clip.jpg,2020-09-24,61.0,0.0,61.0,1,,Moderate,,valid
1010,37_1602,20180415_180119_101f,1602.0,1354607.0,0.19,60371602,county_site,37_1602_20180415_180119_101f_3B_Visual_clip.jpg,2018-04-15,67.0,0.0,67.0,1,,Moderate,,train
1011,37_1602,20190817_184339_69_1062,1602.0,2608182.0,0.17,60371602,county_site,37_1602_20190817_184339_69_1062_3B_Visual_clip.jpg,2019-08-17,50.0,0.0,50.0,0,,Good,,train
1012,37_1602,20200610_184414_62_1058,1602.0,3474833.0,0.16,60371602,county_site,37_1602_20200610_184414_62_1058_3B_Visual_clip.jpg,2020-06-10,136.0,0.0,136.0,2,,Unhealthy,,train
1013,37_1602,20200805_175258_72_2278,1602.0,3626685.0,0.13,60371602,county_site,37_1602_20200805_175258_72_2278_3B_Visual_clip.jpg,2020-08-05,43.0,0.0,43.0,0,,Good,,train
1014,37_1602,20190802_184502_43_1065,1602.0,2570135.0,0.12,60371602,county_site,37_1602_20190802_184502_43_1065_3B_Visual_clip.jpg,2019-08-02,71.0,0.0,71.0,1,,Moderate,,train
1015,37_1602,20171103_175535_0f51,1602.0,885907.0,0.15,60371602,county_site,37_1602_20171103_175535_0f51_3B_Visual_clip.jpg,2017-11-03,32.0,28.0,32.0,0,0.0,Good,Good,valid
1016,37_1602,20200710_182316_28_1062,1602.0,3558947.0,0.16,60371602,county_site,37_1602_20200710_182316_28_1062_3B_Visual_clip.jpg,2020-07-10,129.0,0.0,129.0,2,,Unhealthy,,train
1017,37_1701,20200329_183024_25_1067,1701.0,3273738.0,0.19,60371701,county_site,37_1701_20200329_183024_25_1067_3B_Visual_clip.jpg,2020-03-29,49.0,0.0,49.0,0,,Good,,train
1018,37_1701,20180427_180059_0f12,1701.0,1384744.0,0.26,60371701,county_site,37_1701_20180427_180059_0f12_3B_Visual_clip.jpg,2018-04-27,39.0,0.0,39.0,0,,Good,,test
1019,37_1701,20200815_182055_48_106c,1701.0,3653366.0,0.16,60371701,county_site,37_1701_20200815_182055_48_106c_3B_Visual_clip.jpg,2020-08-15,201.0,0.0,201.0,2,,Unhealthy,,valid
1020,37_1701,20201004_184623_36_1061,,,0.3,60371701,county_site,37_1701_20201004_184623_36_1061_3B_Visual_clip.jpg,2020-10-04,154.0,0.0,154.0,2,,Unhealthy,,train
1021,37_1701,20180408_181947_0f21,1701.0,1337891.0,0.26,60371701,county_site,37_1701_20180408_181947_0f21_3B_Visual_clip.jpg,2018-04-08,44.0,0.0,44.0,0,,Good,,train
1022,37_1701,20200530_182709_63_106c,1701.0,3443361.0,0.14,60371701,county_site,37_1701_20200530_182709_63_106c_3B_Visual_clip.jpg,2020-05-30,42.0,0.0,42.0,0,,Good,,test
1023,37_1701,20200116_183401_11_1063,1701.0,3040442.0,0.26,60371701,county_site,37_1701_20200116_183401_11_1063_3B_Visual_clip.jpg,2020-01-16,26.0,0.0,26.0,0,,Good,,train
1024,37_1701,20190811_184231_46_106a,1701.0,2593256.0,0.14,60371701,county_site,37_1701_20190811_184231_46_106a_3B_Visual_clip.jpg,2019-08-11,41.0,0.0,41.0,0,,Good,,train
1025,37_1701,20200107_183424_37_106c,1701.0,3011021.0,0.13,60371701,county_site,37_1701_20200107_183424_37_106c_3B_Visual_clip.jpg,2020-01-07,16.0,0.0,16.0,0,,Good,,test
